DaysBeingCustomer,Recency,Age,Income,Education,Marital_Status,Kids,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumStorePurchases,NumCatalogPurchases,NumWebPurchases,NumWebVisitsMonth,TotalProductsL2Y,TotalPurchasesL2Y,AvgProductsPerTrip,SharePurchasesOnDeal
845,10,32,69109.0,Graduate,Married,0,823,25,459,124,29,95,1,7,6,6,4,1555,19,81.8,5.3
658,35,52,69627.0,Graduate,Single,1,231,161,215,171,30,53,2,11,2,8,5,861,21,41.0,9.5
622,69,36,38136.0,Graduate,Married,1,8,15,27,0,20,33,2,2,1,3,8,103,6,17.2,33.3
251,68,68,62159.0,Postgraduate,Single,0,182,17,259,77,70,29,1,10,2,6,4,634,18,35.2,5.6
371,85,51,80695.0,Graduate,Single,0,557,129,984,193,37,18,1,5,8,5,2,1918,18,106.6,5.6
634,34,43,33316.0,Postgraduate,Single,2,79,1,31,4,4,12,3,4,1,2,6,131,7,18.7,42.9
830,55,46,58554.0,Graduate,Together,2,368,24,68,38,0,88,6,6,2,8,7,586,16,36.6,37.5
407,10,22,17256.0,Undergraduate,Married,1,6,4,14,8,8,22,2,2,1,2,8,62,5,12.4,40.0
584,30,40,53034.0,Graduate,Divorced,2,160,15,196,15,11,50,8,7,1,6,8,447,14,31.9,57.1
887,36,64,52203.0,Undergraduate,Together,0,488,21,238,56,108,28,1,11,7,8,6,939,26,36.1,3.8
528,14,37,59601.0,Undergraduate,Divorced,1,691,7,69,0,7,23,4,7,2,2,8,797,11,72.5,36.4
1000,79,56,75154.0,Postgraduate,Single,1,543,10,205,160,143,82,1,6,3,6,3,1143,15,76.2,6.7
542,52,38,47025.0,Graduate,Single,1,254,7,108,20,0,26,3,5,3,6,6,415,14,29.6,21.4
405,97,41,37971.0,Graduate,Married,1,5,4,10,2,2,7,1,3,0,1,8,30,4,7.5,25.0
374,24,46,41335.0,Postgraduate,Divorced,1,112,19,21,16,14,5,3,4,1,4,7,187,9,20.8,33.3
236,0,56,67267.0,Graduate,Married,1,134,11,59,15,2,30,1,5,2,3,2,251,10,25.1,10.0
250,96,39,57338.0,Graduate,Single,1,143,6,52,11,8,17,2,5,1,4,5,237,10,23.7,20.0
375,89,54,50523.0,Undergraduate,Together,2,51,4,24,4,7,1,2,4,0,2,6,91,6,15.2,33.3
578,94,49,35791.0,Postgraduate,Single,3,27,0,5,0,0,3,2,3,0,1,8,35,4,8.8,50.0
999,98,54,50611.0,Postgraduate,Divorced,1,459,0,24,6,0,4,6,7,5,4,6,493,16,30.8,37.5
672,72,45,56242.0,Postgraduate,Married,1,689,8,167,11,8,88,5,11,4,8,6,971,23,42.2,21.7
1057,1,54,48904.0,Graduate,Single,1,283,10,38,0,13,27,4,4,2,7,8,371,13,28.5,30.8
370,26,39,56243.0,Graduate,Single,3,347,0,35,4,3,7,6,8,2,4,5,396,14,28.3,42.9
502,5,29,21355.0,Graduate,Married,1,5,13,14,0,5,31,2,2,1,2,6,68,5,13.6,40.0
558,22,43,57420.0,Postgraduate,Together,1,280,0,18,0,0,24,3,6,1,5,7,322,12,26.8,25.0
730,39,44,52143.19977678572,Postgraduate,Together,1,187,5,65,26,20,14,2,6,2,4,5,317,12,26.4,16.7
244,56,59,46390.0,Postgraduate,Divorced,1,95,14,64,2,9,38,1,3,2,4,7,222,9,24.7,11.1
668,74,58,54342.0,Undergraduate,Together,2,84,10,34,11,10,28,4,4,1,3,6,177,8,22.1,50.0
1031,87,56,52143.19977678572,Graduate,Together,2,19,4,12,2,2,6,1,3,0,1,5,45,4,11.2,25.0
34,49,50,52143.19977678572,Undergraduate,Single,2,5,1,9,2,0,4,1,2,0,1,7,21,3,7.0,33.3
938,24,41,20895.0,Graduate,Married,1,18,3,17,3,0,4,1,3,0,2,9,45,5,9.0,20.0
354,9,66,92344.0,Graduate,Married,0,992,24,694,51,19,119,0,5,10,5,1,1899,20,95.0,0.0
335,17,42,52143.19977678572,Postgraduate,Together,1,25,1,13,0,0,3,1,3,0,1,7,42,4,10.5,25.0
502,10,38,26907.0,Undergraduate,Together,2,9,1,7,0,3,2,2,3,0,1,7,22,4,5.5,50.0
749,35,34,44964.0,Graduate,Together,2,19,1,17,2,0,2,1,3,0,1,8,41,4,10.2,25.0
333,56,35,75507.0,Graduate,Together,0,709,93,374,104,80,80,1,6,6,8,3,1440,20,72.0,5.0
420,7,42,53761.0,Postgraduate,Married,2,158,0,76,13,7,71,6,3,4,4,5,325,11,29.5,54.5
665,51,41,22682.0,Graduate,Together,1,10,14,29,4,2,36,3,4,1,2,4,95,7,13.6,42.9
335,17,42,38887.0,Postgraduate,Together,1,25,1,13,0,0,3,1,3,0,1,7,42,4,10.5,25.0
845,30,39,41658.0,Undergraduate,Single,2,8,4,12,15,4,29,2,2,1,1,4,72,4,18.0,50.0
234,21,42,29791.0,Postgraduate,Married,1,14,0,6,0,0,0,2,3,0,2,5,20,5,4.0,40.0
523,2,58,63915.0,Postgraduate,Married,2,622,7,115,30,0,15,2,12,3,6,5,789,21,37.6,9.5
227,85,40,39996.0,Graduate,Divorced,2,11,0,3,0,0,1,1,2,0,1,6,15,3,5.0,33.3
186,65,42,26759.0,Graduate,Divorced,1,25,3,16,8,5,2,2,3,1,2,6,59,6,9.8,33.3
623,64,46,63841.0,Postgraduate,Divorced,1,635,15,100,20,7,131,1,9,3,9,6,908,21,43.2,4.8
814,11,45,51039.0,Postgraduate,Married,2,100,64,79,65,0,109,2,4,2,6,7,417,12,34.8,16.7
862,92,53,60544.0,Graduate,Married,2,201,2,43,3,5,35,4,5,1,5,6,289,11,26.3,36.4
281,54,42,65685.0,Graduate,Married,1,642,14,49,0,7,57,1,9,2,9,5,769,20,38.4,5.0
258,4,61,37716.0,Graduate,Married,1,97,1,41,6,2,41,2,3,1,4,7,188,8,23.5,25.0
874,53,57,36864.0,Graduate,Single,1,204,5,39,17,0,89,3,4,2,5,8,354,11,32.2,27.3
755,39,44,44511.0,Postgraduate,Married,1,513,7,133,46,14,14,6,8,4,8,8,727,20,36.4,30.0
910,49,47,36947.0,Postgraduate,Married,2,88,3,21,4,1,29,4,4,0,3,9,146,7,20.9,57.1
426,70,63,47352.0,Postgraduate,Together,1,172,12,112,8,0,15,4,5,1,6,7,319,12,26.6,33.3
383,40,61,67087.0,Postgraduate,Married,1,329,35,222,130,35,43,2,8,5,7,4,794,20,39.7,10.0
878,40,64,57045.0,Graduate,Married,1,296,13,104,11,13,17,3,9,2,4,3,454,15,30.3,20.0
939,43,61,36957.0,Postgraduate,Divorced,2,100,2,16,2,1,31,4,2,2,3,9,152,7,21.7,57.1
828,17,37,69389.0,Postgraduate,Married,1,422,7,238,69,46,15,1,12,2,7,4,797,21,38.0,4.8
594,40,42,80134.0,Graduate,Married,1,1218,16,272,104,0,80,2,6,3,5,6,1690,14,120.7,14.3
320,84,45,43142.0,Postgraduate,Married,2,5,1,7,2,1,4,1,2,0,1,7,20,3,6.7,33.3
347,25,70,80589.0,Graduate,Married,0,507,93,520,242,40,26,1,5,10,5,1,1428,20,71.4,5.0
690,62,24,34412.0,Graduate,Single,1,52,12,50,4,36,55,3,3,0,5,9,209,8,26.1,37.5
455,83,35,57537.0,Graduate,Single,1,191,56,139,51,8,100,4,8,3,4,4,545,15,36.3,26.7
718,47,48,22634.0,Undergraduate,Together,0,2,23,11,8,6,46,1,2,1,2,8,96,5,19.2,20.0
315,45,66,51315.0,Graduate,Together,0,68,28,39,16,30,41,1,5,2,2,2,222,9,24.7,11.1
294,34,42,36026.0,Graduate,Married,3,20,4,10,6,4,17,2,3,0,2,6,61,5,12.2,40.0
341,3,41,24639.0,Graduate,Married,2,20,3,16,0,4,1,3,4,0,2,6,44,6,7.3,50.0
61,1,42,34578.0,Postgraduate,Together,3,7,0,1,0,0,0,1,2,0,1,6,8,3,2.7,33.3
448,18,42,65704.0,Undergraduate,Single,0,279,172,74,38,8,246,1,10,10,2,1,817,22,37.1,4.5
784,45,48,63810.0,Graduate,Single,1,977,12,253,16,12,101,4,12,3,4,8,1371,19,72.2,21.1
322,81,45,54132.0,Postgraduate,Together,1,30,1,8,0,0,3,1,3,0,1,7,42,4,10.5,25.0
737,77,55,18690.0,Graduate,Married,0,6,1,7,23,4,19,1,2,1,1,8,60,4,15.0,25.0
639,23,44,28164.0,Graduate,Married,1,3,18,26,11,8,12,3,4,0,2,7,78,6,13.0,50.0
631,48,40,34596.0,Postgraduate,Married,1,14,0,2,0,0,7,1,2,0,1,8,23,3,7.7,33.3
475,61,42,43269.0,Postgraduate,Married,1,10,1,7,0,0,1,1,2,0,1,8,19,3,6.3,33.3
280,60,56,38741.0,Undergraduate,Single,2,7,10,17,8,6,13,2,3,0,2,7,61,5,12.2,40.0
641,75,42,31907.0,Graduate,Single,0,33,87,64,175,16,74,1,6,1,6,7,449,13,34.5,7.7
610,64,31,27100.0,Postgraduate,Married,1,12,0,13,2,0,10,1,3,0,1,7,37,4,9.2,25.0
325,54,41,31163.0,Undergraduate,Divorced,1,2,3,10,11,2,10,1,3,0,1,6,38,4,9.5,25.0
381,84,29,92533.0,Graduate,Married,0,693,21,118,110,147,42,1,11,5,6,2,1131,22,51.4,4.5
377,75,41,34853.0,Graduate,Single,2,9,3,15,2,3,2,2,3,0,2,6,34,5,6.8,40.0
431,16,47,70844.0,Graduate,Divorced,2,129,26,67,3,67,2,5,5,1,6,7,294,12,24.5,41.7
639,79,35,31086.0,Undergraduate,Married,2,16,2,11,3,0,16,2,2,1,1,8,48,4,12.0,50.0
862,92,53,60544.0,Graduate,Married,2,201,2,43,3,5,35,4,5,1,5,6,289,11,26.3,36.4
709,16,28,20491.0,Undergraduate,Together,0,5,4,5,4,2,10,1,2,1,0,7,30,3,10.0,33.3
256,96,50,42523.0,Graduate,Married,0,14,36,11,3,26,35,1,4,1,1,2,125,6,20.8,16.7
689,30,31,39922.0,Graduate,Married,1,29,12,59,19,1,36,2,4,0,3,8,156,7,22.3,28.6
535,60,62,33402.0,Graduate,Together,2,26,2,19,10,5,8,3,3,1,2,8,70,6,11.7,50.0
470,11,65,36408.0,Postgraduate,Married,2,9,1,4,3,2,3,1,2,0,1,6,22,3,7.3,33.3
1031,75,35,21645.0,Graduate,Together,1,14,0,23,4,5,19,3,3,0,3,9,65,6,10.8,50.0
802,36,66,78427.0,Postgraduate,Widow,0,972,19,595,180,26,138,3,10,7,3,3,1930,20,96.5,15.0
464,71,68,82657.0,Graduate,Together,0,966,168,672,246,105,126,1,10,5,7,4,2283,22,103.8,4.5
446,88,56,51876.0,Graduate,Married,0,99,27,102,28,48,6,1,8,2,2,1,310,12,25.8,8.3
749,93,43,78041.0,Undergraduate,Married,0,482,35,553,72,160,17,1,9,4,4,2,1319,17,77.6,5.9
1088,93,57,52852.0,Graduate,Married,1,714,8,99,11,0,47,4,5,7,10,8,879,22,40.0,18.2
436,54,32,70038.0,Postgraduate,Together,0,587,54,348,71,54,130,1,8,4,4,2,1244,16,77.8,6.2
287,41,41,69401.0,Undergraduate,Together,1,399,27,159,58,8,39,4,5,4,4,2,690,13,53.1,30.8
686,46,42,46053.0,Graduate,Together,1,56,10,92,19,7,25,3,4,2,3,5,209,9,23.2,33.3
120,28,49,77343.0,Graduate,Married,0,227,151,573,98,54,31,1,9,4,3,1,1134,16,70.9,6.2
417,40,61,73892.0,Graduate,Single,0,703,102,601,0,58,43,1,8,11,3,1,1507,22,68.5,4.5
461,82,47,40304.0,Postgraduate,Single,1,37,0,17,0,0,3,1,3,0,2,7,57,5,11.4,20.0
859,38,49,32727.0,Postgraduate,Together,0,167,13,180,86,13,70,2,5,3,7,8,529,15,35.3,13.3
193,3,45,68695.0,Graduate,Together,0,458,81,356,106,50,40,1,7,4,4,2,1091,15,72.7,6.7
813,87,43,43300.0,Graduate,Divorced,1,91,3,52,2,1,31,3,4,0,4,8,180,8,22.5,37.5
399,49,42,26290.0,Graduate,Together,2,15,8,16,11,5,22,4,4,0,2,6,77,6,12.8,66.7
33,16,44,93790.0,Graduate,Single,0,1302,68,731,89,114,45,0,12,7,6,2,2349,25,94.0,0.0
842,65,40,38410.0,Postgraduate,Married,0,153,64,123,116,64,14,2,9,2,5,6,534,16,33.4,12.5
343,9,64,64866.0,Postgraduate,Widow,1,508,5,21,7,5,10,4,7,3,7,5,556,17,32.7,23.5
503,24,55,57957.0,Graduate,Together,1,290,59,177,77,5,29,7,8,6,4,3,637,18,35.4,38.9
266,25,59,46015.0,Postgraduate,Together,2,38,0,2,0,0,6,1,3,0,1,7,46,4,11.5,25.0
200,43,36,16531.0,Graduate,Together,1,2,13,6,7,5,11,3,3,0,3,7,44,6,7.3,50.0
515,10,28,28072.0,Postgraduate,Married,1,30,0,10,2,0,5,1,3,0,1,7,47,4,11.8,25.0
563,29,51,49476.0,Postgraduate,Divorced,1,386,23,95,54,41,196,4,5,11,2,2,795,18,44.2,22.2
690,45,61,50725.0,Graduate,Married,1,443,10,75,0,10,48,4,8,1,8,8,586,17,34.5,23.5
395,57,62,83844.0,Graduate,Together,0,901,31,345,75,31,191,1,11,4,4,1,1574,19,82.8,5.3
155,20,64,41145.0,Postgraduate,Married,2,9,0,3,0,0,1,1,3,0,0,3,13,3,4.3,33.3
718,29,44,67419.0,Graduate,Together,1,846,84,352,91,56,42,4,8,4,9,5,1471,21,70.0,19.0
379,82,44,23162.0,Undergraduate,Married,2,8,3,9,19,4,22,3,3,1,1,6,65,5,13.0,60.0
698,68,37,34380.0,Graduate,Married,1,72,7,58,13,1,24,4,3,1,4,8,175,8,21.9,50.0
617,65,48,34704.0,Graduate,Single,1,29,0,5,0,1,5,1,3,0,1,5,40,4,10.0,25.0
1091,99,45,94871.0,Postgraduate,Married,2,169,24,553,188,0,144,1,4,5,8,7,1078,17,63.4,5.9
779,9,56,65148.0,Graduate,Married,1,460,35,422,33,12,153,2,7,6,6,4,1115,19,58.7,10.5
398,20,60,39898.0,Graduate,Together,1,69,8,26,12,7,12,2,4,0,3,7,134,7,19.1,28.6
772,78,58,64857.0,Postgraduate,Single,0,556,14,717,210,0,43,1,10,5,7,4,1540,22,70.0,4.5
692,26,44,59892.0,Postgraduate,Married,1,73,0,13,0,1,0,1,3,1,2,3,87,6,14.5,16.7
433,68,27,41020.0,Postgraduate,Single,0,112,1,54,7,7,36,1,4,2,3,3,217,9,24.1,11.1
345,79,53,57072.0,Postgraduate,Married,1,944,0,60,0,0,30,2,13,5,7,5,1034,25,41.4,8.0
730,25,35,60474.0,Graduate,Single,1,265,199,303,234,9,170,7,12,2,10,7,1180,24,49.2,29.2
856,83,54,62807.0,Graduate,Together,1,526,28,135,10,21,99,3,12,3,5,5,819,20,41.0,15.0
445,32,33,19414.0,Undergraduate,Together,1,2,3,12,3,5,7,1,3,0,1,8,32,4,8.0,25.0
500,49,34,19107.0,Graduate,Married,1,2,4,9,10,5,16,2,3,0,1,7,46,4,11.5,50.0
1061,50,38,75484.0,Undergraduate,Together,1,378,97,259,197,194,34,2,6,3,7,4,1159,16,72.4,12.5
672,84,38,70379.0,Postgraduate,Single,1,553,25,142,65,67,8,3,13,3,6,4,860,22,39.1,13.6
196,96,44,79419.0,Postgraduate,Together,0,751,127,687,20,15,31,1,4,6,4,2,1631,14,116.5,7.1
90,56,68,64014.0,Postgraduate,Together,3,406,0,30,0,0,8,7,5,2,8,7,444,15,29.6,46.7
429,85,59,76998.0,Graduate,Married,1,1449,89,161,69,35,107,2,8,8,11,6,1910,27,70.7,7.4
450,63,42,49854.0,Postgraduate,Together,1,123,17,171,39,0,30,5,5,2,6,6,380,13,29.2,38.5
559,17,43,60585.0,Postgraduate,Married,2,267,42,309,55,42,21,10,9,4,7,5,736,20,36.8,50.0
713,11,64,42873.0,Postgraduate,Divorced,2,209,0,40,3,2,15,4,4,1,6,8,269,11,24.5,36.4
526,62,26,87679.0,Graduate,Together,0,1259,172,815,97,148,33,1,10,11,7,4,2524,28,90.1,3.6
724,48,36,57867.0,Graduate,Together,1,344,35,178,15,23,17,7,9,2,7,6,612,18,34.0,38.9
418,86,24,35765.0,Graduate,Married,1,22,3,30,0,5,15,2,4,0,2,6,75,6,12.5,33.3
343,73,55,65492.0,Graduate,Married,0,247,161,295,210,85,47,2,13,7,4,2,1045,24,43.5,8.3
722,36,37,32952.0,Graduate,Divorced,1,38,0,12,3,1,1,1,3,0,2,7,55,5,11.0,20.0
871,34,45,53374.0,Postgraduate,Together,1,896,10,101,13,10,34,6,9,2,4,9,1064,15,70.9,40.0
782,16,55,71706.0,Graduate,Together,1,931,56,253,91,98,14,4,7,5,9,5,1443,21,68.7,19.0
721,48,26,68487.0,Graduate,Married,0,758,12,385,33,89,89,1,13,7,9,4,1366,29,47.1,3.4
428,61,39,53253.0,Postgraduate,Together,2,216,9,57,20,9,125,7,5,3,4,5,436,12,36.3,58.3
325,54,41,31163.0,Undergraduate,Divorced,1,2,3,10,11,2,10,1,3,0,1,6,38,4,9.5,25.0
870,56,37,42014.0,Graduate,Married,1,244,15,108,4,15,50,6,6,1,7,8,436,14,31.1,42.9
968,74,41,54108.0,Postgraduate,Married,2,539,6,91,8,6,97,13,9,2,8,8,747,19,39.3,68.4
867,35,59,49667.0,Postgraduate,Single,0,1181,26,120,17,13,39,2,5,10,5,8,1396,20,69.8,10.0
290,65,40,63206.0,Postgraduate,Married,0,750,8,125,11,8,26,1,6,3,4,2,928,13,71.4,7.7
484,48,42,57136.0,Postgraduate,Married,2,306,5,109,21,109,92,9,10,2,5,6,642,17,37.8,52.9
907,88,39,46772.0,Undergraduate,Together,1,350,104,189,197,151,57,6,5,8,11,8,1048,24,43.7,25.0
436,19,43,78931.0,Postgraduate,Married,0,331,197,170,58,152,35,1,13,8,2,1,943,23,41.0,4.3
516,21,56,53977.0,Graduate,Together,1,620,16,165,0,24,82,5,12,5,5,5,907,22,41.2,22.7
336,27,26,84219.0,Graduate,Married,0,434,137,400,45,137,45,1,10,4,3,1,1198,17,70.5,5.9
869,86,39,46098.0,Postgraduate,Single,2,57,0,27,0,0,36,4,2,2,3,8,120,7,17.1,57.1
770,92,49,73538.0,Graduate,Married,1,811,76,428,99,137,107,3,9,4,10,7,1658,23,72.1,13.0
252,1,28,79529.0,Graduate,Married,0,423,42,706,73,197,197,1,9,8,4,2,1638,21,78.0,4.8
614,14,37,20981.0,Undergraduate,Together,0,2,12,10,6,13,30,1,2,1,3,8,73,6,12.2,16.7
62,74,34,51766.0,Graduate,Single,1,60,51,87,6,20,51,2,4,2,4,5,275,10,27.5,20.0
767,84,52,55759.0,Graduate,Married,1,675,0,85,10,7,77,5,8,3,10,8,854,21,40.7,23.8
482,4,36,33039.0,Graduate,Married,1,30,8,12,8,8,12,1,4,0,2,5,78,6,13.0,16.7
471,50,42,37787.0,Postgraduate,Married,1,40,1,40,4,3,18,1,3,0,3,8,106,6,17.7,16.7
784,2,44,27242.0,Graduate,Single,1,3,17,26,20,1,39,2,3,0,2,9,106,5,21.2,40.0
669,73,31,87188.0,Postgraduate,Single,0,910,111,724,49,74,55,1,6,2,10,3,1923,18,106.8,5.6
588,21,43,69930.0,Graduate,Together,0,252,98,827,219,70,196,1,12,5,4,3,1662,21,79.1,4.8
186,82,38,37697.0,Graduate,Single,1,34,6,21,11,4,8,1,3,1,2,6,84,6,14.0,16.7
213,14,41,37401.0,Postgraduate,Married,1,19,3,19,3,1,3,2,3,0,2,7,48,5,9.6,40.0
631,56,41,3502.0,Graduate,Single,1,2,1,1,0,0,1,0,0,0,0,14,5,0,0.0,24.1
775,20,38,58597.0,Graduate,Married,2,490,0,184,10,28,21,12,9,4,7,7,733,20,36.6,60.0
245,54,66,82032.0,Postgraduate,Widow,0,332,194,377,149,125,57,0,7,6,4,1,1234,17,72.6,0.0
783,77,56,28087.0,Graduate,Together,2,53,8,17,13,0,21,3,2,2,2,7,112,6,18.7,50.0
314,5,27,74004.0,Postgraduate,Single,0,784,48,560,42,176,48,1,4,6,4,3,1658,14,118.4,7.1
651,65,54,19740.0,Graduate,Together,1,7,11,3,10,4,20,2,3,1,1,5,55,5,11.0,40.0
783,33,39,57036.0,Undergraduate,Married,1,1171,43,219,19,14,47,4,13,3,6,9,1513,22,68.8,18.2
599,65,56,53083.0,Undergraduate,Together,2,215,7,33,3,0,13,6,5,1,5,7,271,11,24.6,54.5
204,41,39,69283.0,Postgraduate,Married,1,674,62,134,0,26,8,4,13,3,7,5,904,23,39.3,17.4
869,86,39,46098.0,Postgraduate,Single,2,57,0,27,0,0,36,4,2,2,3,8,120,7,17.1,57.1
1000,92,26,23331.0,Undergraduate,Married,1,5,36,7,0,10,45,2,3,0,3,8,103,6,17.2,33.3
969,97,26,23331.0,Undergraduate,Single,1,104,20,101,24,15,5,6,5,1,5,9,269,11,24.5,54.5
380,91,25,9255.0,Graduate,Single,1,9,0,7,2,0,4,1,2,1,1,8,22,4,5.5,25.0
541,0,55,67786.0,Postgraduate,Widow,0,431,82,441,80,20,102,1,6,6,3,1,1156,15,77.1,6.7
810,59,43,71969.0,Postgraduate,Married,1,1000,0,76,0,0,10,3,9,4,3,8,1086,16,67.9,18.8
399,4,47,59235.0,Postgraduate,Single,1,448,40,469,80,0,91,3,12,2,11,7,1128,25,45.1,12.0
282,5,25,31928.0,Graduate,Together,1,33,4,24,4,2,5,2,4,0,3,7,72,7,10.3,28.6
519,48,53,74881.0,Postgraduate,Together,2,505,72,270,36,27,54,4,12,2,9,5,964,23,41.9,17.4
766,99,36,65819.0,Graduate,Married,0,267,38,701,149,165,63,1,10,4,5,3,1383,19,72.8,5.3
588,81,61,51411.0,Postgraduate,Single,3,14,0,3,0,0,1,1,3,0,0,5,18,3,6.0,33.3
856,95,50,51983.0,Graduate,Divorced,1,631,0,115,10,7,30,3,10,2,9,7,793,21,37.8,14.3
721,43,28,42386.0,Postgraduate,Together,1,65,4,16,0,4,11,1,3,0,3,8,100,6,16.7,16.7
694,5,27,30390.0,Undergraduate,Married,0,10,12,12,25,1,20,1,3,0,2,6,80,5,16.0,20.0
845,50,51,30983.0,Graduate,Single,0,51,4,50,12,1,49,1,3,0,4,8,167,7,23.9,14.3
714,76,57,66033.0,Graduate,Widow,1,293,35,179,46,59,65,2,7,3,8,7,677,18,37.6,11.1
646,46,39,37284.0,Undergraduate,Married,2,11,1,2,2,1,6,1,3,0,0,6,23,3,7.7,33.3
390,68,63,57530.0,Postgraduate,Divorced,1,50,1,27,6,7,1,1,4,1,1,1,92,6,15.3,16.7
154,33,49,76800.0,Undergraduate,Married,0,173,26,255,35,71,81,1,7,4,4,1,641,15,42.7,6.7
1060,50,58,63943.0,Graduate,Married,1,423,184,368,13,97,21,1,6,4,6,5,1106,16,69.1,6.2
226,85,52,76081.0,Graduate,Together,0,292,30,415,63,33,200,1,4,5,4,2,1033,13,79.5,7.7
757,63,40,67445.0,Graduate,Married,1,757,80,217,29,80,11,5,12,6,9,6,1174,27,43.5,18.5
476,89,47,37054.0,Postgraduate,Married,2,12,1,6,0,1,5,2,3,0,1,7,25,4,6.2,50.0
798,81,52,47175.0,Postgraduate,Together,2,167,2,44,6,2,19,7,4,2,4,8,240,10,24.0,70.0
569,77,38,31859.0,Graduate,Divorced,1,3,1,3,8,0,5,1,2,0,1,7,20,3,6.7,33.3
711,50,53,27215.0,Graduate,Divorced,3,30,5,22,8,9,28,4,4,1,2,6,102,7,14.6,57.1
532,10,38,70179.0,Postgraduate,Divorced,1,532,88,168,69,44,133,3,13,3,7,5,1034,23,45.0,13.0
689,30,31,39922.0,Graduate,Married,1,29,12,59,19,1,36,2,4,0,3,8,156,7,22.3,28.6
633,66,38,49681.0,Postgraduate,Married,2,411,0,26,0,0,21,6,7,1,7,7,458,15,30.5,40.0
1089,16,26,24645.0,Graduate,Married,1,5,3,4,4,1,0,1,2,0,1,8,17,3,5.7,33.3
200,12,60,79865.0,Graduate,Divorced,1,71,99,278,185,121,38,1,5,10,5,1,792,20,39.6,5.0
202,30,29,44322.0,Graduate,Married,1,46,0,40,3,0,3,2,3,0,3,8,92,6,15.3,33.3
715,8,62,47958.0,Graduate,Single,1,268,11,88,15,3,22,2,5,3,6,5,407,14,29.1,14.3
1057,93,50,63972.0,Postgraduate,Single,1,928,63,254,0,12,12,4,10,4,5,4,1269,19,66.8,21.1
264,14,60,75315.0,Graduate,Together,1,459,15,171,142,23,31,2,12,4,5,2,841,21,40.0,9.5
829,53,64,55517.0,Postgraduate,Married,2,483,0,108,0,6,36,5,6,1,11,9,633,18,35.2,27.8
648,26,57,75283.0,Postgraduate,Married,3,733,9,180,12,19,66,11,5,3,6,4,1019,14,72.8,78.6
771,23,68,82800.0,Postgraduate,Single,0,1006,22,115,59,68,45,1,12,6,7,3,1315,25,52.6,4.0
1029,92,60,38998.0,Graduate,Married,2,34,1,14,0,0,5,3,3,0,2,8,54,5,10.8,60.0
325,29,23,90638.0,Postgraduate,Single,0,1156,120,915,94,144,96,1,10,4,3,1,2525,17,148.5,5.9
433,41,28,27161.0,Postgraduate,Married,1,7,4,23,7,0,11,1,3,0,1,7,52,4,13.0,25.0
870,56,37,42014.0,Graduate,Married,1,244,15,108,4,15,50,6,6,1,7,8,436,14,31.1,42.9
646,19,54,38201.0,Postgraduate,Together,1,233,0,23,0,0,12,4,5,1,5,8,268,11,24.4,36.4
287,4,32,45203.0,Graduate,Together,2,35,3,67,10,8,24,1,3,1,3,6,147,7,21.0,14.3
251,89,67,81574.0,Postgraduate,Together,0,1252,0,465,46,35,0,1,8,5,4,1,1798,17,105.8,5.9
562,71,22,34935.0,Graduate,Married,0,34,4,66,3,10,20,1,4,1,2,7,137,7,19.6,14.3
711,81,38,60482.0,Postgraduate,Single,1,255,43,134,37,14,24,1,7,2,7,7,507,16,31.7,6.2
346,31,58,34633.0,Graduate,Together,3,8,1,5,0,0,1,1,2,0,1,6,15,3,5.0,33.3
418,53,67,78093.0,Postgraduate,Together,0,368,32,639,13,43,10,1,5,7,4,1,1105,16,69.1,6.2
691,78,64,82460.0,Graduate,Divorced,0,255,47,573,52,32,15,1,6,3,5,1,974,14,69.6,7.1
256,80,48,45903.0,Postgraduate,Together,1,33,8,10,2,10,3,2,3,1,2,4,66,6,11.0,33.3
313,18,27,81361.0,Graduate,Divorced,0,163,23,424,27,65,76,1,13,10,3,1,778,26,29.9,3.8
230,37,41,35860.0,Postgraduate,Divorced,2,15,0,8,4,2,20,2,2,1,1,5,49,4,12.2,50.0
868,52,62,40442.0,Postgraduate,Together,2,45,12,52,25,22,13,4,4,1,3,7,169,8,21.1,50.0
191,39,49,61482.0,Graduate,Married,0,48,58,68,16,66,43,1,6,2,3,2,299,11,27.2,9.1
457,11,34,34968.0,Graduate,Married,1,158,6,45,8,2,2,7,5,2,3,7,221,10,22.1,70.0
376,33,27,75794.0,Graduate,Married,0,754,160,625,63,32,48,1,12,5,7,3,1682,24,70.1,4.2
936,22,52,31497.0,Postgraduate,Together,1,108,1,28,13,1,4,2,4,1,3,8,155,8,19.4,25.0
689,83,59,74268.0,Graduate,Married,0,199,66,315,97,174,41,1,5,3,4,2,892,12,74.3,8.3
856,43,26,13724.0,Undergraduate,Together,1,2,7,5,2,15,27,1,2,0,2,9,58,4,14.5,25.0
496,74,49,45143.0,Postgraduate,Together,1,202,5,74,11,5,14,3,5,1,6,7,311,12,25.9,25.0
245,54,47,52569.0,Postgraduate,Single,1,85,0,3,0,0,7,1,4,0,2,3,95,6,15.8,16.7
808,3,41,48432.0,Postgraduate,Single,1,322,3,50,4,3,42,5,6,1,7,8,424,14,30.3,35.7
323,96,54,17144.0,Postgraduate,Together,2,18,2,19,0,2,6,5,4,0,3,7,47,7,6.7,71.4
446,68,30,36108.0,Graduate,Single,1,141,8,129,3,11,47,3,4,1,7,9,339,12,28.2,25.0
